Date,Open,High,Low,Close,Volume,Market Cap
"Sep 25, 2015",234.36,237.43,233.68,235.14,22363600,34333e5
"Sep 24, 2015",230.36,235.65,230.29,234.53,25097800,337385e4
"Sep 23, 2015",230.94,231.84,229.59,230.28,17254100,338139e4
"Sep 22, 2015",226.97,232.39,225.12,230.62,25009300,332242e4
"Sep 21, 2015",231.22,231.22,226.52,227.09,19678800,338384e4
"Sep 20, 2015",231.4,232.37,230.91,231.21,14444700,338577e4
"Sep 19, 2015",232.86,233.21,231.09,231.49,12712600,340639e4
"Sep 18, 2015",233.52,234.35,232.19,232.97,20242200,341544e4
"Sep 17, 2015",229.08,230.28,228.93,229.81,18935400,334939e4
"Sep 16, 2015",230.25,231.22,227.4,229.09,20144200,336574e4
"Sep 15, 2015",230.49,259.18,229.82,230.3,19177800,336836e4
"Sep 14, 2015",230.61,232.44,227.96,230.64,20997800,336919e4
"Sep 13, 2015",235.24,235.94,229.33,230.51,18478800,343599e4
"Sep 12, 2015",239.85,240.12,234.75,235.23,17962600,350252e4
"Sep 11, 2015",238.33,241.17,238.33,240.11,19224700,347931e4
"Sep 10, 2015",238.34,241.29,235.79,238.48,21215500,347841e4
"Sep 09, 2015",243.41,244.42,237.82,238.17,23635700,355164e4
"Sep 08, 2015",239.85,245.78,239.68,243.61,26879200,349875e4
"Sep 07, 2015",239.93,242.11,238.72,239.85,21192200,349912e4
"Sep 06, 2015",234.87,242.91,234.68,239.84,25473700,342442e4
"Sep 05, 2015",230.2,236.14,229.44,235.02,20671400,335547e4
"Sep 04, 2015",227.22,230.9,227.05,230.3,20962400,331108e4
"Sep 03, 2015",229.32,229.6,226.67,227.18,17482e3,334099e4
"Sep 02, 2015",228.03,230.58,226.47,229.28,18760400,332118e4
"Sep 01, 2015",230.26,231.22,226.86,228.12,20575200,335276e4
"Aug 31, 2015",229.11,231.96,225.91,230.06,20710700,333522e4
"Aug 30, 2015",229.9,232.07,226.25,228.76,19412600,334574e4
"Aug 29, 2015",231.55,233.22,227.33,229.78,17142500,336888e4
"Aug 28, 2015",224.7,235.22,220.93,231.4,31336600,326837e4
"Aug 27, 2015",226.05,228.64,223.68,224.77,21905400,328722e4
"Aug 26, 2015",222.08,231.18,220.2,225.83,31808e3,322854e4
"Aug 25, 2015",210.07,226.32,199.57,221.61,61089200,305325e4
"Aug 24, 2015",228.11,228.14,210.44,210.5,59220700,331464e4
"Aug 23, 2015",230.38,232.71,225.58,228.17,18406600,334676e4
"Aug 22, 2015",232.66,234.96,222.7,230.39,23205900,337905e4
"Aug 21, 2015",235.35,236.43,231.72,232.57,23173800,34172e5
"Aug 20, 2015",226.9,237.37,226.9,235.35,32275e3,329357e4
"Aug 19, 2015",225.67,237.41,222.77,226.68,60869200,327486e4
"Aug 18, 2015",257.93,257.99,211.08,211.08,42147200,374202e4
"Aug 17, 2015",258.49,260.5,257.12,257.98,21617900,374926e4
"Aug 16, 2015",261.87,262.44,257.04,258.51,29717e3,379733e4
"Aug 15, 2015",265.53,266.67,261.3,261.55,19321100,384953e4
"Aug 14, 2015",264.13,267.47,261.48,265.68,27091200,382834e4
"Aug 13, 2015",266.18,266.23,262.84,264.08,27685500,385709e4
"Aug 12, 2015",270.6,270.67,265.47,266.38,26815400,392021e4
"Aug 11, 2015",264.34,270.39,264.09,270.39,25433900,38285e5
"Aug 10, 2015",265.48,267.03,262.6,264.47,20979400,384385e4
"Aug 09, 2015",261.12,267,260.47,265.08,23789600,377977e4
"Aug 08, 2015",279.74,279.93,260.71,261,58533e3,404827e4
"Aug 07, 2015",278.74,280.39,276.37,279.58,42484800,403282e4
"Aug 06, 2015",281.91,281.91,278.4,278.58,18792100,40776e5
"Aug 05, 2015",284.85,285.5,281.49,281.88,20128e3,411919e4
"Aug 04, 2015",281.23,285.71,281.23,285.22,21908700,406587e4
"Aug 03, 2015",282.81,285.47,280.23,281.23,21474100,408761e4
"Aug 02, 2015",280.45,283.03,277.53,282.61,17722200,405247e4
"Aug 01, 2015",284.69,284.93,278.11,281.6,18995e3,411261e4
"Jul 31, 2015",287.7,288.96,282.34,284.65,23629100,415501e4
"Jul 30, 2015",289.1,290.13,286.57,287.72,21635800,417436e4
"Jul 29, 2015",294.48,294.54,288.78,289.59,24672600,425094e4
"Jul 28, 2015",293.63,296.65,293.42,294.43,25453600,423765e4
"Jul 27, 2015",292.64,297.77,287.45,293.62,30592e3,422221e4
"Jul 26, 2015",288.64,293.05,287.71,292.69,16032300,416347e4
"Jul 25, 2015",288.16,290.73,286,288.7,20662200,41555e5
"Jul 24, 2015",276,289.25,275.25,288.28,37199400,397899e4
"Jul 23, 2015",277.34,278.11,275.72,276.05,18531300,399729e4
"Jul 22, 2015",275.66,277.67,274.38,277.22,19389800,397196e4
"Jul 21, 2015",278.88,280.55,275.42,275.83,22930700,401754e4
"Jul 20, 2015",273.5,278.98,272.96,278.98,22711400,393893e4
"Jul 19, 2015",274.77,275.67,272.51,273.61,15332500,395614e4
"Jul 18, 2015",279.33,282.53,274.07,274.9,25187100,402082e4
"Jul 17, 2015",278.09,280.28,272.04,279.47,27591400,400195e4
"Jul 16, 2015",286.04,291.18,275.24,278.09,49482600,411541e4
"Jul 15, 2015",288.05,293.25,285.37,285.83,27486600,414312e4
"Jul 14, 2015",292.03,296.15,286.64,287.46,28727200,419945e4
"Jul 13, 2015",310.83,310.95,281.01,292.05,62053900,446854e4
"Jul 12, 2015",293.14,314.39,292.5,310.87,56405e3,421328e4
"Jul 11, 2015",284.88,298.51,283.53,293.12,41109900,40935e5
"Jul 10, 2015",269.16,294.59,268.8,284.89,10039e4,386651e4
"Jul 09, 2015",270.83,272.33,267.09,269.23,40301200,388962e4
"Jul 08, 2015",265.98,272.97,264.39,270.79,36980200,381897e4
"Jul 07, 2015",269.96,271.34,264.83,266.21,28857600,387522e4
"Jul 06, 2015",271.11,277.42,267.6,269.03,49154800,389043e4
"Jul 05, 2015",260.81,274.51,258.7,271.91,44156100,374167e4
"Jul 04, 2015",256.49,261.46,254.2,260.89,15620400,36788e5
"Jul 03, 2015",255.46,257.08,253.5,256.34,19033800,366297e4
"Jul 02, 2015",258.55,261.63,254.12,255.41,21551900,370632e4
"Jul 01, 2015",263.35,265.17,255.77,258.62,27029800,377414e4
"Jun 30, 2015",257.04,267.87,255.95,263.07,44533800,368279e4
"Jun 29, 2015",248.72,257.17,248.58,257.06,34742900,356279e4
"Jun 28, 2015",250.96,251.17,247.43,249.01,15137600,35939e5
"Jun 27, 2015",243.55,251.34,243.12,250.99,20488600,348706e4
"Jun 26, 2015",242.6,243.75,241.55,243.59,13983500,347258e4
"Jun 25, 2015",240.37,243.33,240.37,242.8,16133100,343962e4
"Jun 24, 2015",244.28,244.34,240.51,240.51,17344900,349473e4
"Jun 23, 2015",246.93,247.3,243.13,244.3,15108700,35317e5
"Jun 22, 2015",243.97,247.92,243.78,246.99,17692500,348846e4
"Jun 21, 2015",245.1,245.22,241.88,243.94,10600900,350388e4
"Jun 20, 2015",244.53,245.83,240.63,245.21,20608100,349491e4
"Jun 19, 2015",249.04,250.98,243.79,244.61,23965300,35585e5
"Jun 18, 2015",249.43,252.11,244.13,249.01,30980200,356301e4
"Jun 17, 2015",250.82,256.85,246.48,249.28,43858400,358196e4
"Jun 16, 2015",236.76,251.74,236.12,250.9,41612e3,33805e5
"Jun 15, 2015",233.42,237.84,233.42,236.82,19912100,333193e4
"Jun 14, 2015",232.44,234.86,232,233.54,12165900,331708e4
"Jun 13, 2015",229.92,232.65,229.21,232.4,13305300,328018e4
"Jun 12, 2015",229.71,231.06,229.31,229.98,14017700,327629e4
"Jun 11, 2015",228.85,230.29,228.77,229.71,14416e3,326339e4
"Jun 10, 2015",229,229.78,228.01,228.8,15904800,326442e4
"Jun 09, 2015",228.54,230.95,227.93,229.05,28353100,325705e4
"Jun 08, 2015",222.88,229.46,222.84,228.49,23378400,317552e4
"Jun 07, 2015",225.6,226.19,222.65,222.88,13318400,321339e4
"Jun 06, 2015",225,225.72,224.38,225.62,11131500,320398e4
"Jun 05, 2015",224.15,225.97,223.18,224.95,18056500,319108e4
"Jun 04, 2015",225.77,226.58,224.05,224.32,14728100,321332e4
"Jun 03, 2015",225.74,227.4,223.93,225.87,17752400,321201e4
"Jun 02, 2015",222.89,226.42,222.42,225.8,20459e3,317073e4
"Jun 01, 2015",230.23,231.71,221.3,222.93,26090500,327437e4
"May 31, 2015",233.13,233.25,229.54,230.19,14730800,331478e4
"May 30, 2015",237.09,237.09,232.05,233.34,14098600,337024e4
"May 29, 2015",237.38,237.52,235.73,237.1,14805e3,337338e4
"May 28, 2015",237.26,237.82,236.65,237.41,13829600,337089e4
"May 27, 2015",237.06,238.64,236.69,237.28,18837e3,336734e4
"May 26, 2015",237.1,238.24,235.69,237.12,16425e3,336704e4
"May 25, 2015",240.93,241.02,236.64,237.11,14423900,342048e4
"May 24, 2015",238.98,241.98,238.81,240.95,11508e3,339191e4
"May 23, 2015",240.29,241.03,238.69,238.87,14605e3,340983e4
"May 22, 2015",235.32,240.97,235.06,240.35,27003e3,333856e4
"May 21, 2015",234.02,236.24,233.84,235.34,15108900,331914e4
"May 20, 2015",231.89,234.68,231.84,234.02,15499400,328814e4
"May 19, 2015",233.04,234.15,231.82,231.95,14241900,330365e4
"May 18, 2015",236.89,237.21,232.46,233.13,16780300,335738e4
"May 17, 2015",236.01,238.03,236.01,236.8,11134300,334394e4
"May 16, 2015",237.64,237.7,235.29,236.15,11089700,33663e5
"May 15, 2015",236.96,238.75,236.79,237.6,16329400,335568e4
"May 14, 2015",236.21,237.8,234.06,236.93,24413700,334428e4
"May 13, 2015",241.4,243.7,235.04,236.38,27180100,341669e4
"May 12, 2015",242.15,242.88,240.1,241.11,19282600,342635e4
"May 11, 2015",240.3,244.27,239.38,242.16,20892300,339929e4
"May 10, 2015",241.73,244.07,238.85,240.3,15019100,341874e4
"May 09, 2015",243.77,247.8,239.64,241.83,19790500,344679e4
"May 08, 2015",237.2,246.28,236.27,243.86,27445500,335309e4
"May 07, 2015",229.66,239.1,228.57,237.33,29064400,324566e4
"May 06, 2015",236.25,236.45,229.23,229.78,29587200,333779e4
"May 05, 2015",238.85,239.2,232.05,236.12,23929100,337365e4
"May 04, 2015",240.36,242.64,237.81,239.02,21223400,339413e4
"May 03, 2015",234.88,243.24,234.08,240.36,18494100,331598e4
"May 02, 2015",232.34,235.73,232.34,234.93,12535500,327927e4
"May 01, 2015",235.94,238.97,232.08,232.08,18815300,332919e4
"Apr 30, 2015",225.69,239.56,224.99,236.15,33818600,318386e4
"Apr 29, 2015",225.59,227.04,223.43,225.81,18936500,31817e5
"Apr 28, 2015",228.97,229.5,223.07,225.85,21469200,322847e4
"Apr 27, 2015",219.43,233.31,218.02,229.29,38574e3,30932e5
"Apr 26, 2015",226.41,226.94,214.87,219.43,28943700,319079e4
"Apr 25, 2015",231.24,232.56,226.34,226.39,13957200,325785e4
"Apr 24, 2015",235.97,236.31,229.93,231.27,21448700,332383e4
"Apr 23, 2015",234.05,236.47,233.2,236.46,17036e3,329606e4
"Apr 22, 2015",235.6,237.91,233.48,234.18,23847900,331699e4
"Apr 21, 2015",224.62,235.27,224.3,235.27,24978e3,316152e4
"Apr 20, 2015",222.61,226.35,221.98,224.63,18364700,31324e5
"Apr 19, 2015",223.46,226.35,222.37,222.6,15021500,314346e4
"Apr 18, 2015",222.85,224.32,220.88,223.36,12939e3,313417e4
"Apr 17, 2015",228.57,228.91,221.94,222.88,20429800,321391e4
"Apr 16, 2015",223.92,229.67,223.92,228.57,24805400,314765e4
"Apr 15, 2015",219.07,223.83,218.65,223.83,22562e3,307889e4
"Apr 14, 2015",224.76,224.98,216.32,219.16,31719e3,315797e4
"Apr 13, 2015",235.95,236.94,222,224.59,31181800,331428e4
"Apr 12, 2015",236.53,237.73,233.5,236.15,12387900,332174e4
"Apr 11, 2015",236.02,239.54,234.18,236.55,16365200,331362e4
"Apr 10, 2015",243.69,243.69,232.77,236.07,28882e3,34205e5
"Apr 09, 2015",244.75,246.12,239.4,243.68,21643500,343452e4
"Apr 08, 2015",253.06,253.85,244.22,245.02,30086400,355039e4
"Apr 07, 2015",255.27,255.81,252.21,253.18,18467400,358041e4
"Apr 06, 2015",260.72,261.8,254.57,255.49,20034200,365599e4
"Apr 05, 2015",253.76,260.68,251.94,260.6,19649200,355746e4
"Apr 04, 2015",254.29,255.26,251.1,253.7,12493500,356392e4
"Apr 03, 2015",253.07,256.04,251.88,254.32,23146600,354594e4
"Apr 02, 2015",247.09,254.46,245.42,253,26272600,346106e4
"Apr 01, 2015",244.22,247.54,241.16,247.27,22877200,34201e5
"Mar 31, 2015",247.45,248.73,242.74,244.22,22672e3,346441e4
"Mar 30, 2015",242.88,249.24,239.21,247.53,23009600,339951e4
"Mar 29, 2015",252.74,253.14,240.85,242.71,21699400,353657e4
"Mar 28, 2015",246.97,254.21,246.97,252.8,16040900,345498e4
"Mar 27, 2015",248.57,256.81,245.21,247.03,17274900,347618e4
"Mar 26, 2015",246.28,254.35,244.91,248.53,2573e4,344323e4
"Mar 25, 2015",247.47,249.19,236.51,246.2,35866900,345895e4
"Mar 24, 2015",266.58,267,244.16,245.59,40073700,372483e4
"Mar 23, 2015",267.89,277.3,261.75,266.74,22811900,374229e4
"Mar 22, 2015",259.92,269.75,259.59,267.96,18438100,362992e4
"Mar 21, 2015",261.64,262.2,255.65,260.02,17130100,365304e4
"Mar 20, 2015",260.96,264.85,259.16,261.75,18456700,364255e4
"Mar 19, 2015",255.88,264.24,248.64,260.93,52732e3,357082e4
"Mar 18, 2015",285.07,285.34,249.87,256.3,57008e3,397703e4
"Mar 17, 2015",290.6,292.37,284.37,285.5,21497200,405323e4
"Mar 16, 2015",285.69,294.11,285.69,290.59,21516100,398376e4
"Mar 15, 2015",281.43,286.53,281,286.39,11970100,392335e4
"Mar 14, 2015",284.44,286.34,280.98,281.88,22612300,396447e4
"Mar 13, 2015",294.12,294.5,285.34,285.34,31421500,409825e4
"Mar 12, 2015",296.13,297.09,292.41,294.35,32585200,412529e4
"Mar 11, 2015",291.52,297.39,290.51,296.38,33963900,406003e4
"Mar 10, 2015",289.86,300.04,289.74,291.76,67770800,403579e4
"Mar 09, 2015",274.81,292.7,273.89,289.61,59178200,382525e4
"Mar 08, 2015",276.43,277.86,272.56,274.35,22067900,384675e4
"Mar 07, 2015",272.29,277.85,270.13,276.26,17825900,378819e4
"Mar 06, 2015",275.6,277.61,270.01,272.72,28918900,383316e4
"Mar 05, 2015",272.74,281.67,264.77,276.18,41302400,379248e4
"Mar 04, 2015",281.99,284.23,268.13,273.09,41383e3,392013e4
"Mar 03, 2015",275.05,285.8,268.16,281.7,50461300,382251e4
"Mar 02, 2015",260.36,276.3,258.31,275.67,40465700,361734e4
"Mar 01, 2015",254.28,261.66,245.93,260.2,25213700,353205e4
"Feb 28, 2015",253.52,254.69,249.48,254.26,13949300,352056e4
"Feb 27, 2015",236.44,256.65,236.44,253.83,44013900,328241e4
"Feb 26, 2015",237.34,237.71,234.26,236.43,13619400,329403e4
"Feb 25, 2015",238.89,239.34,235.53,237.47,11496200,331464e4
"Feb 24, 2015",239,239.9,236.4,238.74,14200400,331537e4
"Feb 23, 2015",236,240.11,232.42,238.89,164e5,327288e4
"Feb 22, 2015",244.54,246.39,233.85,235.98,19527e3,339051e4
"Feb 21, 2015",243.75,255.32,243.18,244.53,12284200,337866e4
"Feb 20, 2015",240.25,247.1,239.3,243.78,23876700,332919e4
"Feb 19, 2015",236.41,242.67,235.59,240.28,18270500,327498e4
"Feb 18, 2015",243.78,244.25,232.34,236.33,25200800,337606e4
"Feb 17, 2015",233.42,245.78,232.31,243.61,27363100,323175e4
"Feb 16, 2015",234.82,239.52,229.02,233.84,28153700,325024e4
"Feb 15, 2015",257.51,265.61,227.68,234.82,56552400,356329e4
"Feb 14, 2015",235.53,259.81,235.53,257.32,49732500,325821e4
"Feb 13, 2015",221.97,240.26,221.26,235.43,42744400,306983e4
"Feb 12, 2015",219.21,222.2,217.61,221.76,15206200,303099e4
"Feb 11, 2015",219.73,223.41,218.07,219.19,17201900,303737e4
"Feb 10, 2015",220.28,221.81,215.33,219.84,21115100,304418e4
"Feb 09, 2015",223.39,223.98,217.02,220.11,27791300,308622e4
"Feb 08, 2015",227.69,229.44,221.08,223.41,17145200,314492e4
"Feb 07, 2015",222.63,230.3,222.61,227.75,21604200,307414e4
"Feb 06, 2015",216.92,230.51,216.23,222.27,24435300,299435e4
"Feb 05, 2015",227.66,239.41,214.72,217.11,22516400,314173e4
"Feb 04, 2015",227.51,230.06,221.11,226.85,26594300,31387e5
"Feb 03, 2015",237.45,245.96,224.48,227.27,40783700,327511e4
"Feb 02, 2015",226.49,242.18,222.66,238.23,30612100,312301e4
"Feb 01, 2015",216.87,231.57,212.01,226.97,29128500,298946e4
"Jan 31, 2015",226.44,233.5,216.31,217.46,23348200,312049e4
"Jan 30, 2015",232.77,242.85,225.84,226.43,26605200,320694e4
"Jan 29, 2015",233.35,238.71,220.71,233.51,32213400,321392e4
"Jan 28, 2015",263.35,266.54,227.05,233.91,44352200,362605e4
"Jan 27, 2015",273.17,275.48,250.65,263.48,44399e3,376021e4
"Jan 26, 2015",254.08,309.38,254.08,273.47,106794e3,349665e4
"Jan 25, 2015",247.35,255.07,243.89,253.72,33582700,34033e5
"Jan 24, 2015",232.7,248.21,230.02,247.85,24782500,320097e4
"Jan 23, 2015",233.52,234.84,225.2,232.88,24621700,321149e4
"Jan 22, 2015",227.32,237.02,226.43,233.41,33544600,312552e4
"Jan 21, 2015",211.38,227.79,211.21,226.9,29924600,290552e4
"Jan 20, 2015",212.91,215.24,205.15,211.31,24051100,292591e4
"Jan 19, 2015",211.47,216.73,207.32,214.86,18658300,290541e4
"Jan 18, 2015",200.05,218.69,194.51,210.34,30085100,274773e4
"Jan 17, 2015",207.83,211.73,194.88,199.26,23469700,285393e4
"Jan 16, 2015",209.07,221.59,199.77,208.1,38421e3,287018e4
"Jan 15, 2015",176.9,229.07,176.9,209.84,81773500,242783e4
"Jan 14, 2015",223.89,223.89,171.51,178.1,97638700,307202e4
"Jan 13, 2015",267.39,268.28,219.91,225.86,72843900,366804e4
"Jan 12, 2015",266.15,272.2,265.2,267.8,18880300,364997e4
"Jan 11, 2015",274.61,279.64,265.04,265.66,18200800,376496e4
"Jan 10, 2015",287.3,288.13,273.97,274.8,15264300,393799e4
"Jan 09, 2015",282.38,291.11,280.53,290.41,18718600,386953e4
"Jan 08, 2015",294.13,294.13,282.18,283.35,19982500,402949e4
"Jan 07, 2015",286.08,298.75,283.08,294.34,24866800,391809e4
"Jan 06, 2015",274.61,287.55,272.7,286.19,23245700,375997e4
"Jan 05, 2015",265.08,278.34,265.08,274.47,43962800,362849e4
"Jan 04, 2015",281.15,287.23,257.61,264.19,55629100,384715e4
"Jan 03, 2015",314.85,315.15,281.08,281.08,33054400,430701e4
"Jan 02, 2015",314.08,315.84,313.56,315.03,7860650,429521e4
"Jan 01, 2015",320.44,320.44,314,314.25,8036550,438082e4
"Dec 31, 2014",310.91,320.19,310.21,320.19,13942900,424948e4
"Dec 30, 2014",312.72,314.81,309.37,310.74,12528300,427294e4
"Dec 29, 2014",317.7,320.27,312.31,312.67,12302500,43397e5
"Dec 28, 2014",316.16,320.03,311.08,317.24,11676600,431732e4
"Dec 27, 2014",327.58,328.91,312.63,315.86,15185200,447205e4
"Dec 26, 2014",319.15,331.42,316.63,327.92,16410500,435575e4
"Dec 25, 2014",322.29,322.67,316.96,319.01,9883640,439725e4
"Dec 24, 2014",334.38,334.74,321.36,322.53,15092300,456104e4
"Dec 23, 2014",332.02,336.29,329.6,334.57,16574200,452749e4
"Dec 22, 2014",321.07,334.12,320.43,331.89,22315100,437689e4
"Dec 21, 2014",329.54,329.63,318.9,320.84,15207600,449132e4
"Dec 20, 2014",317.62,330.32,316.04,329.96,20856700,432775e4
"Dec 19, 2014",311.18,318.53,306.77,317.84,23823100,423893e4
"Dec 18, 2014",319.79,323.71,304.23,311.4,39173e3,435514e4
"Dec 17, 2014",326.86,333.95,315.15,319.78,37567900,445038e4
"Dec 16, 2014",345.67,345.86,327.06,327.06,30864900,470537e4
"Dec 15, 2014",351.36,351.81,344.93,345.35,17264200,478156e4
"Dec 14, 2014",346.73,353.32,345.42,351.63,12415200,471727e4
"Dec 13, 2014",352.38,352.38,346.59,347.38,11675900,479287e4
"Dec 12, 2014",350.83,352.98,349.29,352.54,16989800,477062e4
"Dec 11, 2014",344.34,361.36,338.76,350.51,32431300,468104e4
"Dec 10, 2014",352.2,352.38,346.37,346.37,16427700,47867e5
"Dec 09, 2014",361.89,363.07,344.95,352.22,32915500,491711e4
"Dec 08, 2014",374.96,376.03,361.89,361.91,18898700,509318e4
"Dec 07, 2014",374.84,376.29,373.27,375.1,6491650,509024e4
"Dec 06, 2014",376.76,378.45,370.94,374.79,7009320,511504e4
"Dec 05, 2014",369.44,379.19,365.76,376.85,15181800,501429e4
"Dec 04, 2014",375.72,378.65,367.76,369.6,14529600,50981e5
"Dec 03, 2014",381.72,383.03,374.35,375.01,13340100,517845e4
"Dec 02, 2014",379.25,384.04,377.86,381.31,12364100,51435e5
"Dec 01, 2014",378.25,383.66,376.67,379.25,11763e3,51287e5
"Nov 30, 2014",375.51,382.53,373.31,378.05,9194440,509006e4
"Nov 29, 2014",376.15,387.6,372.14,375.49,15375600,509728e4
"Nov 28, 2014",369.37,382.84,358.45,376.45,22946500,500405e4
"Nov 27, 2014",370.5,373.99,368.28,369.67,8748030,501804e4
"Nov 26, 2014",376.02,377.7,365.82,368.37,18601700,509148e4
"Nov 25, 2014",376.89,394.7,374.78,375.35,25442200,510197e4
"Nov 24, 2014",366.95,387.21,366.67,376.9,30930100,496608e4
"Nov 23, 2014",353.18,370.85,353.18,367.57,15151600,477844e4
"Nov 22, 2014",351.6,364.84,350.88,352.92,15273e3,475583e4
"Nov 21, 2014",357.88,357.88,344.11,350.85,29850100,483957e4
"Nov 20, 2014",380.31,382.02,356.78,357.84,25233200,514155e4
"Nov 19, 2014",373.9,386.48,373.9,380.56,18931800,505356e4
"Nov 18, 2014",387.79,392.4,371.12,375.2,32222500,523979e4
"Nov 17, 2014",388.35,410.2,377.5,387.41,41518800,5246e6
"Nov 16, 2014",374.73,390.8,374.6,387.88,11905600,506064e4
"Nov 15, 2014",399.65,405.53,371.01,376.13,15727500,539577e4
"Nov 14, 2014",418.42,419.25,384.79,397.82,29589200,564754e4
"Nov 13, 2014",427.27,457.09,401.12,420.74,58945e3,576552e4
"Nov 12, 2014",367.99,429.72,367.99,423.56,45783200,496415e4
"Nov 11, 2014",365.86,371.31,363.74,367.69,15838900,493427e4
"Nov 10, 2014",362.26,374.82,357.56,366.92,30450100,488449e4
"Nov 09, 2014",345.38,363.63,344.25,363.26,24205600,465548e4
"Nov 08, 2014",342.15,347.03,342.15,345.49,8535470,461075e4
"Nov 07, 2014",349.82,352.73,341.78,342.42,16834200,47127e5
"Nov 06, 2014",339.46,352.97,338.42,349.29,18797e3,457183e4
"Nov 05, 2014",330.68,343.37,330.68,339.49,19817200,445251e4
"Nov 04, 2014",327.16,331.77,325.08,330.49,15655500,440375e4
"Nov 03, 2014",325.57,334,325.48,327.55,12948500,438095e4
"Nov 02, 2014",326.07,329.05,320.63,325.89,8603620,43865e5
"Nov 01, 2014",338.65,340.53,321.06,325.75,16677200,455432e4
"Oct 31, 2014",345.01,348.05,337.14,338.32,12545400,463821e4
"Oct 30, 2014",335.71,350.91,335.07,345.31,30177900,451176e4
"Oct 29, 2014",357.09,357.83,335.34,335.59,18192700,47977e5
"Oct 28, 2014",353.21,359.98,352.68,357.62,7845880,474445e4
"Oct 27, 2014",354.78,358.63,349.81,352.99,13033e3,476402e4
"Oct 26, 2014",347.49,359.22,343.93,354.7,11272500,466504e4
"Oct 25, 2014",358.61,359.86,342.88,347.27,18127500,481299e4
"Oct 24, 2014",358.59,364.35,353.31,358.35,15585700,481129e4
"Oct 23, 2014",382.96,385.05,356.45,358.42,26456900,513683e4
"Oct 22, 2014",386.12,388.58,382.25,383.16,11641300,517764e4
"Oct 21, 2014",382.42,392.65,380.83,386.48,14188900,512659e4
"Oct 20, 2014",389.23,390.08,378.25,382.85,16419e3,521656e4
"Oct 19, 2014",391.25,393.94,386.46,389.55,5914570,524237e4
"Oct 18, 2014",383.98,395.16,378.97,391.44,11416800,514326e4
"Oct 17, 2014",382.76,385.48,375.39,383.76,13600700,512558e4
"Oct 16, 2014",394.52,398.81,373.07,382.56,2699e4,528163e4
"Oct 15, 2014",400.95,402.23,388.77,394.77,25267100,536629e4
"Oct 14, 2014",391.69,411.7,391.32,400.87,38491500,524103e4
"Oct 13, 2014",377.92,397.23,368.9,390.41,35221400,505529e4
"Oct 12, 2014",362.61,379.43,356.14,378.55,17552800,484907e4
"Oct 11, 2014",361.36,367.19,355.95,362.3,13345200,483116e4
"Oct 10, 2014",364.69,375.07,352.96,361.56,43665700,487419e4
"Oct 09, 2014",352.75,382.73,347.69,365.03,83641100,471332e4
"Oct 08, 2014",336.12,354.36,327.19,352.94,54736300,448987e4
"Oct 07, 2014",330.58,339.25,320.48,336.19,49199900,441488e4
"Oct 06, 2014",320.39,345.13,302.56,330.08,79011800,427743e4
"Oct 05, 2014",328.92,341.8,289.3,320.51,83308100,438989e4
"Oct 04, 2014",359.89,364.49,325.89,328.87,47236500,480192e4
"Oct 03, 2014",375.18,377.69,357.86,359.51,30901200,500454e4
"Oct 02, 2014",383.99,385.5,372.95,375.07,21777700,51207e5
"Oct 01, 2014",387.43,391.38,380.78,383.62,26229400,516506e4
"Sep 30, 2014",376.09,390.98,373.44,386.94,34707300,501245e4
"Sep 29, 2014",376.93,385.21,372.24,375.47,32497700,502236e4
"Sep 28, 2014",399.47,401.02,374.33,377.18,23613300,532142e4
"Sep 27, 2014",403.56,406.62,397.37,399.52,15029300,53745e5
"Sep 26, 2014",411.43,414.94,400.01,404.43,21460800,547797e4
"Sep 25, 2014",423.16,423.52,409.47,411.57,26814400,563226e4
"Sep 24, 2014",435.75,436.11,421.13,423.2,30627700,579822e4
"Sep 23, 2014",402.09,441.56,396.2,435.79,45099500,534884e4
"Sep 22, 2014",399.1,406.92,397.13,402.15,24127600,530736e4
"Sep 21, 2014",408.08,412.43,393.18,398.82,26580100,542518e4
"Sep 20, 2014",394.67,423.3,389.88,408.9,36863600,524515e4
"Sep 19, 2014",424.1,427.83,384.53,394.8,37919700,563444e4
"Sep 18, 2014",456.86,456.86,413.1,424.44,34483200,606761e4
"Sep 17, 2014",465.86,468.17,452.42,457.33,21056800,618501e4
"Sep 16, 2014",474.86,475.64,465.13,466.06,16797300,630244e4
"Sep 15, 2014",477.76,478.62,474.02,475.37,15345200,633909e4
"Sep 14, 2014",479.12,479.85,476.12,477.89,13105500,635514e4
"Sep 13, 2014",477.79,482.12,475.1,479,15588e3,63354e5
"Sep 12, 2014",479.58,479.63,473.01,477.75,15437200,635729e4
"Sep 11, 2014",479.62,482.35,474.61,479.75,16852900,63557e5
"Sep 10, 2014",475.48,487.47,475.14,479.36,22787800,629907e4
"Sep 09, 2014",474.88,477.38,467.78,475.26,21447800,628935e4
"Sep 08, 2014",481.81,489.83,468.79,474.6,30238e3,637941e4
"Sep 07, 2014",485.13,488.07,482.28,482.28,8994050,642146e4
"Sep 06, 2014",483.34,488.6,483,484.83,10601400,639563e4
"Sep 05, 2014",489.67,490.64,481.61,483.34,15302500,647753e4
"Sep 04, 2014",477.68,493.93,477.09,489.66,26081400,63171e5
"Sep 03, 2014",476.87,481.71,476.21,477.59,13342200,630437e4
"Sep 02, 2014",474.48,482.99,472.32,477.43,23337900,627097e4
