Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
2013-09-21T00:00:00Z,123.5,11731350,1448821725,1467771.045,10518,0.128372604278,0,317,6.26666666667,1046.97476265,112628548.666,580573.5,26.17798718,4.24375777305,10.8954228127,58758,53286,24191495,36353,23719,522574.764806,110774,13680647
2013-09-22T00:00:00Z,122.78,11736500,1441007470,1361043.4502,10541,0.113969854369,0,286,5.63333333333,1153.35187757,112628548.666,635632.06,27.4817632,4.3561768677,12.0645344114,53993,52686,24244181,33215,24639,458740.47062,118843,14591512
2013-09-23T00:00:00Z,123.02,11742025,1444503915.5,2217763.611,10567,0.121675217195,0,261,5.11666666667,1237.33381041,112628548.666,684114.22,36.37139814,3.44724050608,11.3478124274,62037,60286,24304467,38353,27233,783517.9985,161317,19845271
2013-09-24T00:00:00Z,122.59,11747050,1440070859.5,3541840.2786,10595,0.142057885572,0,248,6.18333333333,1125.35789996,112628548.666,619815.04,31.74116641,2.35045183657,9.75119236034,65845,63563,24368030,41262,28924,1095771.97406,215108,26370038
2013-09-25T00:00:00Z,124.18,11752400,1459413032,2128339.2125,10620,0.118698817757,0,256,5.65,1583.13830535,148819199.805,668088.4,30.8215087,2.99642061353,11.4890524506,66539,58150,24426180,40337,28976,842440.858517,179548,22296216
2013-09-26T00:00:00Z,123.85,11756675,1456064198.75,4474421.292,10645,0.147218754386,0,282,7.31666666667,1265.03107577,148819199.805,532926.55,28.01795022,2.67700132391,9.8213584092,63157,54262,24480442,38352,26906,717166.137073,160740,19907594
2013-09-27T00:00:00Z,125.6,11761075,1477191020,4450576.2312,10668,0.1313944375,0,349,7.41666666667,1302.02028851,148819199.805,562939.2,82.75466408,2.73669181189,11.1630054136,66494,50429,24530871,36560,30492,718883.773393,163774,20570062
2013-09-28T00:00:00Z,126.5,11765350,1488316775,3701792.2368,10689,0.123372146199,0,296,7.21666666667,1265.03107577,148819199.805,544203,27.84186309,3.1682974329,12.1854679803,60434,44660,24575531,31425,26977,592862.756836,135783,17176512
2013-09-29T00:00:00Z,128.1,11769550,1507679355,2950839.5169,10708,0.115716059524,0,307,6.26666666667,1242.83754813,148819199.805,540453.9,19.75447388,2.90354556636,12.9477947342,54587,41741,24617272,28026,23910,560375.158304,145305,18613584
2013-09-30T00:00:00Z,125.8,11773650,1481125170,3817807.7439,10727,0.12107379878,0,226,6.53333333333,1213.24617793,148819199.805,519050.8,26.00052268,2.90647535935,12.336909657,61734,42073,24659345,32223,27121,691501.317434,141959,17858428
2013-10-01T00:00:00Z,127.11,11778550,1497171490.5,3022295.267,10751,0.127038076531,0,221,6.15,1449.97713948,148819199.805,627414.96,36.02532288,2.21036924894,11.3415574837,69975,55320,24714665,39079,31086,1039752.25784,223311,28385075
2013-10-02T00:00:00Z,104.47,11782875,1230956951.25,27243320.0526,10780,0.173018612717,0,282,7.13333333333,1279.82676087,148819199.805,455489.2,35.39513493,1.5060547131,7.52352416504,77571,60542,24775207,42584,33046,1095329.72889,289498,30243868
2013-10-03T00:00:00Z,116.95,11788075,1378615371.25,5104711.0855,10810,0.146254110577,0,274,6.18333333333,1538.75125006,148819199.805,612818,40.37392697,1.5580184088,9.93093278019,72720,61708,24836915,41357,33677,1108953.94783,336325,39333168
2013-10-04T00:00:00Z,122,11792525,1438688050,1388714.0805,10834,0.138865370787,0,256,6.78333333333,1316.81597361,148819199.805,546926,33.53991469,2.88907698186,9.98113000949,64698,54796,24891711,35360,30532,829560.591738,155171,18930821
2013-10-05T00:00:00Z,121.51,11797800,1433550678,1290141.1071,10856,0.105627606635,0,296,6.26666666667,1560.94477771,148819199.805,644124.51,26.70745176,5.36568825079,13.4486796117,55710,47895,24939606,31381,27556,550816.631705,98794,12004509
2013-10-06T00:00:00Z,121.6,11802850,1435226560,2388530.2407,10877,0.105841910891,0,307,5.45,1900.66283139,189281249.281,616633.6,21.98375278,5.35902994723,13.7792138723,48783,44751,24984357,26177,23648,410691.014928,94625,11506441
2013-10-07T00:00:00Z,123.6,11806675,1459305030,3537611.4285,10897,0.136872346405,0,252,7.26666666667,1439.61095645,189281249.281,476725.2,32.99949234,2.15253782739,11.0263721522,58652,43235,25027592,30100,26477,595294.066475,179184,22147123
2013-10-08T00:00:00Z,123.84,11810575,1462621608,5887798.7754,10917,0.133442391026,0,223,6.96666666667,1467.83862226,189281249.281,484957.44,16.18054086,2.94800427414,11.3135994401,60475,42865,25070457,34291,24727,707716.71271,132836,16450364
2013-10-09T00:00:00Z,126.08,11815150,1489654112,4435384.839,10939,0.121559147541,0,216,6.51666666667,1721.88761458,189281249.281,579968,25.13904198,2.56621274303,12.3421080632,69133,46991,25117448,38692,31612,862761.019523,179252,22600153
2013-10-10T00:00:00Z,126.43,11820025,1494405760.75,2889987.4344,10966,0.139706379487,0,231,5.65,1834.79827783,189281249.281,620012.72,29.73024401,3.10206934508,10.7326199173,65216,57769,25175217,36547,33221,824938.138114,158088,19987068
2013-10-11T00:00:00Z,126.84,11824450,1499813238,2829889.7736,10990,0.136584220339,0,237,6.88333333333,1665.43228295,189281249.281,564818.52,28.46158064,2.82096125329,10.3733497401,67974,54449,25229666,37937,29250,870771.617504,157854,20022201
2013-10-12T00:00:00Z,127.53,11829375,1508600193.75,4089056.6468,11013,0.117169035533,0,252,5.86666666667,1853.61672171,189281249.281,632166.21,32.21519984,3.71906535969,12.7262996739,58649,49674,25279340,33344,27175,715254.465812,133286,16997986
2013-10-13T00:00:00Z,129.74,11835100,1535485874,10451579.9885,11038,0.111230131004,0,349,4.76666666667,2154.71182371,189281249.281,746783.44,31.15736732,5.67335877849,14.5719528567,57180,51248,25330588,31479,26187,637885.77989,101457,13162986
2013-10-14T00:00:00Z,135.69,11841550,1606779919.5,6158497.4987,11066,0.110007135659,0,249,4.6,2427.5792599,189281249.281,878457.06,24.76312632,3.71230797708,15.7534038699,74721,55763,25386351,36518,29705,963077.954961,174393,23663367
2013-10-15T00:00:00Z,139.24,11847750,1649680710,14822531.9172,11092,0.10741741129,0,230,4.96666666667,2333.48704052,189281249.281,869693.04,46.86833704,3.45382692921,15.1725931612,70171,57320,25443671,37753,33560,822209.765628,180843,25180562
2013-10-16T00:00:00Z,141.83,11853225,1681142901.75,9097268.1759,11117,0.115167990868,0,289,5.33333333333,2914.66937941,267731249.482,781625.13,36.84323895,2.67017618401,15.0465884459,74562,51947,25495618,39527,31363,1024516.32083,206391,29272418
2013-10-17T00:00:00Z,143.33,11857700,1699564141,11525205.8637,11139,0.123072988827,0,260,6.71666666667,2382.30967541,267731249.482,646991.62,39.50246713,2.52670932489,14.316191003,68607,45193,25540811,35519,28892,912009.374284,178651,25606096
2013-10-18T00:00:00Z,150.59,11862025,1786302344.75,19386399.5158,11166,0.158385820809,0,258,6.56666666667,2302.45571981,267731249.482,658078.3,45.53965756,2.81582732144,10.8870446349,69519,60446,25601257,42341,33696,880504.604239,155194,23370691
2013-10-19T00:00:00Z,165.05,11867500,1958730875,4134874.6501,11193,0.127125360731,0,302,5.7,2914.66937941,267731249.482,909425.5,35.8234771,2.79540763781,16.6442559344,75457,54639,25655896,40260,27716,1066912.82451,197109,32532840
2013-10-20T00:00:00Z,165.71,11872900,1967458259,12484927.968,11218,0.11660162963,0,249,5.5,2874.74240161,267731249.482,899308.17,27.8955071,4.43599265939,18.0352191962,64030,49864,25705760,33432,26946,691056.481641,122340,20272986
2013-10-21T00:00:00Z,177.07,11877925,2103224179.75,17646802.1324,11246,0.140945711443,0,248,5.96666666667,2675.10751261,267731249.482,896151.27,36.82997401,2.89271464165,15.4131483265,73341,58142,25763902,40197,30860,979061.385123,174957,30979595
2013-10-22T00:00:00Z,191.78,11884150,2279142287,17636563.4065,11279,0.133684196787,0,250,4.88333333333,3313.93915741,267731249.482,1201693.48,41.67292026,1.83014857723,18.5143666225,89356,64906,25828808,47416,34540,1235490.63415,342377,65660979
2013-10-23T00:00:00Z,199.95,11889425,2377290528.75,37734926.2936,11307,0.133434521327,0,271,5.95,2808.19743861,267731249.482,1061934.45,36.67520171,2.19246495523,19.4593280437,87179,54572,25883380,42721,30993,1096234.37435,242239,48435641
2013-10-24T00:00:00Z,195.78,11894650,2328734577,19817079.387,11341,0.163932220096,0,326,6.06666666667,2781.57945341,267731249.482,1032543.72,49.26787775,2.10297064009,16.3209313206,88605,63265,25946645,46979,32415,1068753.62645,250788,49099293
2013-10-25T00:00:00Z,172.81,11900650,2056551326.5,10210027.5061,11372,0.1294892875,0,244,5.46666666667,3194.15822401,267731249.482,1044809.26,46.75449972,1.76627073647,17.4562554926,82770,59853,26006498,43703,33985,2883479.39751,342303,59153404
2013-10-26T00:00:00Z,179.71,11905625,2139559868.75,6801523.5872,11397,0.126152738693,0,270,6.5,3867.20191246,390928787.638,903581.88,53.66366945,2.47939129488,18.3085502401,67249,49353,26055851,34869,29010,702233.658709,202792,36443698
2013-10-27T00:00:00Z,189.06,11910050,2251714053,NA,11418,0.118722175141,0,254,7.48333333333,3439.67205279,390928787.638,844909.14,44.03445576,4.14884565675,19.0346296296,54418,44388,26100239,30090,24573,505512.469046,107717,20364921
2013-10-28T00:00:00Z,196.25,11914525,2338225531.25,5700646.5282,11440,0.124013564246,0,189,6.58333333333,3478.53840367,390928787.638,886657.5,43.74981757,3.84830791998,18.2308522669,63786,48635,26148874,34629,25513,613494.073418,117402,23040191
2013-10-29T00:00:00Z,202.09,11918450,2408599560.5,8604003.66,11464,0.15362644586,0,182,7.23333333333,3051.008544,390928787.638,798457.59,26.14906747,1.41403477239,15.5836132092,70275,51237,26200111,38140,29157,1671663.7104,279413,56466616
2013-10-30T00:00:00Z,203.39,11923350,2425090156.5,8306601.984,11488,0.123849642857,0,210,5.68333333333,3808.90238614,390928787.638,1004339.82,38.08800627,2.96216252569,20.9626144309,77520,47911,26248022,38560,27945,712930.226354,166703,33905628
2013-10-31T00:00:00Z,201.61,11928575,2404920005.75,4822102.1574,11514,0.126715488038,0,300,5.7,4061.53366685,390928787.638,1059460.55,30.03529546,3.52973251209,18.7594827891,77578,56476,26304498,38478,29006,695676.657139,148878,30015321
2013-11-01T00:00:00Z,203.24,11933325,2425328973,3114158.2464,11538,0.128938842105,0,339,6.45,3692.3033335,390928787.638,972503.4,35.40296681,3.17959105635,20.1321450751,72946,48306,26352804,35575,27076,686117.533172,150491,30585801
2013-11-02T00:00:00Z,204.15,11938750,2437295812.5,2762720.2422,11560,0.101944612903,0,380,5.75,4216.99907037,390928787.638,1112209.2,23.87084674,4.39466389438,27.0091357245,69196,41179,26393983,35652,25847,686361.060316,123969,25308174
2013-11-03T00:00:00Z,206.85,11943650,2470544002.5,8946806.908,11579,0.0978889234694,0,450,6.08333333333,3808.90238614,390928787.638,1018529.4,24.97396102,4.44944253211,28.4386262739,63309,35815,26429798,30351,24107,538328.015868,110666,22891169
2013-11-04T00:00:00Z,225.1,11948650,2689641115,18478753.0708,11601,0.112083155,0,407,6.13333333333,3886.63508789,390928787.638,1140581.7,67.37958812,2.5790367401,27.096063572,77104,42094,26471892,38141,28728,793106.557243,196469,44225105
2013-11-05T00:00:00Z,246.63,11952900,2947943727,37587147.9392,11627,0.154718729412,0,340,7.6,3303.63982471,390928787.638,1059769.11,47.14006645,1.2113668921,20.7253316776,93462,51134,26523026,45732,32818,1218397.70979,354723,87485395
2013-11-06T00:00:00Z,258.23,11956950,3087643198.5,42364952.248,11658,0.191632611111,0,279,7.31666666667,4114.54971625,510929738.016,1076302.64,118.37378115,1.62329138291,19.5566937403,101631,55035,26578061,48151,35587,945894.591925,256762,66303724
2013-11-07T00:00:00Z,292.32,11960800,3496381056,48603949.1872,11688,0.198393383117,0,309,8.33333333333,3911.36207594,510929738.016,1159633.44,117.81098834,1.38309014091,19.778503522,104142,58631,26636692,53470,37043,1071612.8973,286822,83843663
2013-11-08T00:00:00Z,325.56,11964125,3895040535,48093240.5144,11718,0.231891488722,0,335,10.1333333333,3377.99452013,510929738.016,1117647.48,108.19320547,1.05883327672,18.6395737229,107930,59961,26696653,53584,37609,1144910.92099,324225,105554624
2013-11-09T00:00:00Z,359.76,11967675,4305490758,62610143.8638,11748,0.211621859155,0,415,8.18333333333,3606.58061548,510929738.016,1308087.36,86.29385375,1.24108893554,22.6297031347,108461,57804,26754457,53728,37614,1024303.73909,292969,105398358
2013-11-10T00:00:00Z,296.91,11971875,3554569406.25,37159240.783,11778,0.183081166667,0,380,6.55,4266.94044648,510929738.016,1262461.32,52.48680278,1.88583911681,22.0829701412,97886,57169,26811626,44438,35493,771057.032277,225470,66944275
2013-11-11T00:00:00Z,339.38,11976750,4064669415,23393313.3078,11805,0.139568610256,0,263,6.2,4952.69873252,510929738.016,1675519.06,62.00580352,2.76693414935,30.7107859526,86543,54558,26866184,44441,33626,723078.158895,178429,60555075
2013-11-12T00:00:00Z,353.95,11981475,4240843076.25,25685704.033,11833,0.149558391534,0,248,6.25,4800.30800229,510929738.016,1679492.75,20.0940219,2.08556151027,28.7043710477,95747,58510,26924694,48485,35682,1022112.68683,227517,80529524
2013-11-13T00:00:00Z,391.64,11986175,4694265577,53022542.5004,11862,0.157702595745,0,446,6.53333333333,4774.90954725,510929738.016,1850107.36,24.28778395,2.12537863856,29.2965647417,100090,63151,26987845,51452,35836,1201973.7443,222266,87048365
2013-11-14T00:00:00Z,416.5,11990400,4994001600,28412422.7191,11896,0.203595798817,0,602,8.26666666667,4292.33890152,510929738.016,1769292,23.93546077,1.52298667891,25.2125685786,113020,70175,27058020,56284,41747,1263986.95168,278926,116172520
2013-11-15T00:00:00Z,428.24,11994475,5136513974,40376319.6858,11925,0.180871300613,0,478,7.81666666667,4139.94817129,510929738.016,1752786.32,18.56994291,1.79091867482,28.2252225443,97415,62100,27120120,50247,36935,2139315.18507,228542,97870794
2013-11-16T00:00:00Z,433.53,11999375,5202089043.75,28926764.5714,11950,0.128456760204,0,479,7.18333333333,4978.09718756,510929738.016,2130799.95,15.43971301,2.20441741482,41.2985744743,97096,51595,27171715,44994,31583,1922099.30787,222961,96660457
2013-11-17T00:00:00Z,463,12004200,5557944600,74450835.1176,11973,0.122394658031,0,461,7.2,5847.4268319,609482679.888,2240920,15.1031091,2.81713934647,46.6459898836,86411,48041,27219756,40401,29858,1032920.08072,171805,79545941
2013-11-18T00:00:00Z,583.16,12008300,7002760228,175916009.815,12011,0.233995817073,0,463,9.15,4968.7979297,609482679.888,2405535,25.27467522,1.31338019811,32.863397907,130894,73198,27292954,62847,41698,1868810.00766,314075,183156028
2013-11-19T00:00:00Z,559.99,12012175,6726697878.25,122321907.958,12060,0.320324741935,0,348,10.3833333333,4696.11999454,609482679.888,2187880.93,32.54373365,0.924050138289,23.4444282163,170367,93322,27386276,85571,54991,2532380.22005,422813,236770803
2013-11-20T00:00:00Z,595,12016250,7149668750,111526383.023,12098,0.23847401227,0,399,8.58333333333,4938.50038135,609482679.888,2439500,25.18151883,1.28407100154,31.2908853031,141505,77962,27464238,68797,50064,1605499.28968,319297,189981706
2013-11-21T00:00:00Z,694.95,12019950,8353264252.5,80934783.233,12138,0.271043141892,0,488,10.3833333333,4484.03715607,609482679.888,2589383.7,26.57492613,1.30220199583,36.457869171,124584,71024,27535262,63432,45088,2028461.55581,286131,198846547
2013-11-22T00:00:00Z,761,12024100,9150340100,72766196.505,12177,0.236956825301,0,549,8.25,5029.39302641,609482679.888,3175653,23.61058302,0.635564891783,41.4327296924,140082,76646,27611908,67820,45568,2680025.27285,656581,499658342
2013-11-23T00:00:00Z,837.99,12028150,10079469418.5,65341437.9462,12214,0.228781895062,0,560,8.05,4908.202833,609482679.888,3411457.29,21.86122464,2.09325539459,45.3862474556,134532,75165,27687073,65874,40254,1528167.6118,194482,162973773
2013-11-24T00:00:00Z,833.16,12032450,10024956042,42268527.2004,12244,0.176179767442,0,488,6.55,5211.17831652,609482679.888,3596751.72,17.57820997,1.90510943144,59.9278836349,103353,60018,27747091,49377,33043,1415956.72399,226601,188795019
2013-11-25T00:00:00Z,814,12036950,9798077300,70211389.951,12277,0.184162805556,0,505,7.66666666667,5453.55870333,609482679.888,3678466,19.27979672,2.62620073324,51.1345482853,117870,71937,27819028,60652,39938,1453068.81623,172074,140067968
2013-11-26T00:00:00Z,844.9,12041050,10173483145,91780604.6445,12315,0.235324006098,0,344,7.78333333333,4968.7979297,609482679.888,3484367.6,24.05961565,1.45113530058,43.5246717881,145494,80055,27899083,70916,40217,3518557.60424,284191,240113213
2013-11-27T00:00:00Z,961,12045200,11575437200,107287740.655,12358,0.262510795181,0,455,8.4,5029.39302641,609482679.888,4015058,28.13438242,1.26387225025,44.0397284165,164541,91169,27990252,85164,50173,3576079.92568,330571,317679101
2013-11-28T00:00:00Z,1009,12049750,12158197750,133069241.488,12405,0.258938318681,0,411,8.01666666667,5514.15380003,609482679.888,4623238,32.98440093,1.34400938558,45.3214194687,180643,102010,28092262,93911,56738,3492155.69518,340920,343988520
2013-11-29T00:00:00Z,1083.9,12054375,13065737062.5,82504446.033,12446,0.225192113514,0,450,7.55,6505.60945041,707408283.051,5040135,25.92092417,1.31131459407,55.748155604,160752,90409,28182671,83714,50838,2819146.40427,354606,384357424
2013-11-30T00:00:00Z,1119.96,12058375,13504897665,78426266.7596,12485,0.24467779375,0,497,9.1,5626.4730382,707408283.051,4504479.12,22.01670436,1.73383823385,55.7016263541,150747,80868,28263539,73917,47579,1908515.75856,231971,259798119
2013-12-01T00:00:00Z,970,12063250,11701352500,203716490.208,12518,0.173607138462,0,337,6.18333333333,6857.2640153,707408283.051,4745240,17.71816338,2.60645111233,70.639970227,125448,67175,28330714,61331,40815,1459358.22019,187688,182057510
2013-12-02T00:00:00Z,992.27,12067325,11974044577.8,84863465.4528,12554,0.221588141104,0,391,8.85,5731.96940766,707408283.051,4062353.38,19.64441022,1.93716949839,54.6573567085,144106,74324,28405038,69250,44667,1408867.7957,211339,209705624
2013-12-03T00:00:00Z,1060,12072075,12796399500,50143732.9712,12592,0.200226584211,0,274,8.35,6681.43673286,707408283.051,5057260,21.85614673,2.85115663927,64.6691900463,149257,78202,28483240,71611,44869,1224061.22254,167336,177375733
2013-12-04T00:00:00Z,1151,12076500,13900051500,101136271.972,12630,0.216284299435,0,293,7.23333333333,6224.2857985,707408283.051,5117346,21.13728202,2.59993343182,64.1770046904,150637,79738,28562978,72687,45605,1393612.32981,171004,196826039
2013-12-05T00:00:00Z,1028.34,12080775,12423144163.5,163765158.879,12672,0.247224859649,0,337,7.56666666667,6013.29305957,707408283.051,4417748.64,21.98836499,1.67010856495,51.9765708571,164289,84995,28647973,78591,45988,1464895.12129,257229,264518651
2013-12-06T00:00:00Z,894,12086050,10804928700,198491561.119,12707,0.167581890995,0,432,6.65,7419.91131912,707408283.051,4731942,18.58752694,1.70209424707,66.3880634707,140744,71277,28719250,66006,42168,1218717.23329,310970,278007050
2013-12-07T00:00:00Z,727.29,12090850,8793554296.5,138287752.609,12742,0.1850748125,0,359,7.21666666667,6751.76764583,707408283.051,3505537.8,20.50910369,1.6312244523,46.6627327787,143645,75125,28794375,68497,38784,2246474.25954,295484,214902235
2013-12-08T00:00:00Z,722.99,12095325,8744799021.75,111429318.081,12766,0.136339067039,0,360,7.11666666667,6294.61671148,707408283.051,3258515.93,32.37259238,2.3492503995,66.2650166755,95996,49174,28843549,44771,32641,1409374.73157,191848,138704496
2013-12-09T00:00:00Z,871,12100200,10539274200,65188635.6457,12794,0.143754338462,0,279,6.06666666667,6857.2640153,707408283.051,4256577,12.81918828,3.63723293613,74.300075058,127647,57289,28900838,54531,36540,1241954.37435,134360,117027891
2013-12-10T00:00:00Z,936.98,12105225,11342353720.5,73506480.6474,12830,0.180376044776,0,291,6.6,9076.0276243,908350862.437,4726127.12,19.97697104,2.93353178999,69.6308913575,128388,67874,28968712,60322,39466,883234.451259,171943,161107070
2013-12-11T00:00:00Z,886.2,12109175,10731150885,63107030.848,12863,0.209576613924,0,326,7.73333333333,7134.38987383,908350862.437,3515555.4,17.69299634,1.64426517095,51.4112896857,129666,68381,29037093,60671,39989,1116560.56977,241263,213807083
2013-12-12T00:00:00Z,845.75,12113325,10244844618.8,46342028.5848,12891,0.170244692771,0,363,7.41666666667,7495.62480415,908350862.437,3521703,14.89978988,3.81915773032,59.0127352246,113825,59677,29096770,52110,35182,800870.196806,109029,92211510
2013-12-13T00:00:00Z,874,12117475,10590673150,36176287.2432,12921,0.18072723494,0,388,7.43333333333,7495.62480415,908350862.437,3639336,14.94454362,3.63384241306,60.8309960386,120982,59827,29156597,53311,33708,1015077.7997,114589,100151178
2013-12-14T00:00:00Z,864.7,12122475,10482304132.5,33285428.4938,12954,0.16724517,0,318,6.48333333333,9030.87325801,908350862.437,4334741.1,13.21918752,4.36749028916,77.6028697769,113263,55858,29212455,50023,30896,685149.223496,114780,99250160
2013-12-15T00:00:00Z,848.17,12126925,10285693977.2,33129493.3788,12984,0.168682505618,0,343,7.15,8037.47719963,908350862.437,3783686.37,11.2711577,3.99486392864,72.9244747037,103782,51885,29264340,47577,33684,479877.272299,111668,94713773
2013-12-16T00:00:00Z,709,12131750,8601410750,172881355.654,13017,0.174356300518,0,362,6.48333333333,8714.79269398,908350862.437,3430851,14.01108799,2.86791892043,54.3802662863,137337,63090,29327430,55917,36861,1464660.9481,168729,119628591
2013-12-17T00:00:00Z,702.05,12136675,8520552683.75,120081767.487,13054,0.188330573604,0,310,6.28333333333,8895.41015914,908350862.437,3468829.05,16.22399978,1.96961853753,48.4554541264,139023,71588,29399018,65237,37550,2043815.89317,250861,176116795
2013-12-18T00:00:00Z,576.16,12141925,6995691508,184814048.653,13094,0.19299062381,0,327,6.6,9482.41692091,908350862.437,3035210.88,18.50617393,1.53608279276,37.1707024591,153222,81656,29480674,72219,41497,2028260.30787,342950,197594224
2013-12-19T00:00:00Z,653,12147325,7932203225,112027284.494,13126,0.148233263889,0,342,5.76666666667,9753.34311865,908350862.437,3535995,15.81127156,2.24185455928,51.3848199494,134257,68814,29549488,61379,36230,1314311.99474,241541,157726334
2013-12-20T00:00:00Z,660,12152375,8020567500,69400154.7998,13159,0.164014356436,0,331,6.15,9121.18199059,908350862.437,3343560,16.24572703,2.52101671758,48.1260885211,125004,69475,29618963,59721,36704,1090953.04334,200951,132627443
2013-12-21T00:00:00Z,612.5,12156450,7445825625,43683946.5688,13190,0.195519791411,0,271,8.68333333333,9568.75370305,1180923195.26,2504512.5,14.69955031,1.34652716412,42.3488755495,110306,59140,29678103,49099,33286,1054795.09942,303670,185997919
2013-12-22T00:00:00Z,637,12160600,7746302200,30054134.705,13215,0.154213325301,0,315,7.86666666667,9744.86573439,1180923195.26,2650557,11.14297494,2.69923399894,51.4241895117,98559,51543,29729646,42186,28150,754702.353646,154155,98196637
2013-12-23T00:00:00Z,639.9,12164575,7784111542.5,29966966.9208,13242,0.171588113208,0,291,8.75,9333.93766126,1180923195.26,2550641.4,11.43633559,2.99628274261,49.019687506,105307,52033,29781679,44607,29185,801056.180241,133032,85126859
2013-12-24T00:00:00Z,647.27,12168725,7876450630.75,22353701.8716,13271,0.178792692771,0,326,8.05,9744.86573439,1180923195.26,2693937.74,12.64534115,3.23826123267,47.3684368406,135360,56872,29838551,48392,28594,752936.87189,128526,83190871
2013-12-25T00:00:00Z,658.07,12173025,8010702561.75,29823371.5705,13301,0.174562517442,0,291,6.93333333333,10097.0897971,1180923195.26,2837597.84,12.45799785,1.48077457392,49.715259036,120437,57077,29895628,48430,25470,1097540.47618,291199,191629293
2013-12-26T00:00:00Z,734.42,12177500,8943399550,63734583.7994,13328,0.155150486034,0,309,6.61666666667,10508.0178702,1180923195.26,3294608.12,11.77737607,4.91126137352,67.8251800309,97504,48575,29944203,41892,28105,553891.020457,91341,67082728
2013-12-27T00:00:00Z,715.51,12181875,8716253381.25,36702829.728,13356,0.165544657143,0,207,7.41666666667,10273.2018284,1180923195.26,3139657.88,13.52135419,3.80708607686,56.9087888345,115404,55170,29999373,47287,32960,566821.572928,115259,82468792
2013-12-28T00:00:00Z,701.61,12185975,8549801919.75,27348743.3436,13381,0.154920439024,0,331,7.88333333333,9627.4577135,1180923195.26,2884318.71,11.80259669,4.9338843666,60.3704441468,95474,47777,30047150,40315,27995,714279.889511,83322,58459390
2013-12-29T00:00:00Z,714.79,12189725,8713093532.75,23118396.6384,13406,0.172609473333,0,391,8.76666666667,8805.60156722,1180923195.26,2688325.19,11.46103748,6.04412174406,54.8290915951,93084,49031,30096181,39438,28307,744045.318435,62226,44478343
2013-12-30T00:00:00Z,739.1,12194575,9013010382.5,19779866.1964,13440,0.176177082474,0,364,7,11388.5780269,1180923195.26,3594982.4,14.91471734,4.04169433166,63.6268809402,130692,56501,30152682,47795,30637,811163.127112,120346,88947409
2013-12-31T00:00:00Z,731,12198800,8917322800,27762589.2401,13468,0.166055266272,0,309,7.31666666667,9920.97776574,1180923195.26,3096516,11.43245003,4.41337230316,59.1141231721,108166,52382,30205064,46174,27907,640497.387888,95981,70162130
2014-01-01T00:00:00Z,746.9,12203800,9115018220,14908245.3135,13488,0.102705585,0,381,6.46666666667,11740.8020896,1180923195.26,3741222.1,9.18372917,6.62360866006,90.2020951876,83356,41476,30246540,33625,23125,525007.902128,75623,56483139
2014-01-02T00:00:00Z,758.01,12207450,9253369174.5,50622859.7182,13513,0.176938582192,0,332,8.96666666667,10294.911523,1418481395.26,2775832.62,12.12566192,3.71165548957,57.3234887659,103246,48424,30294964,42112,27414,590706.947708,98662,74786915
2014-01-03T00:00:00Z,806.21,12211525,9845053570.25,29592240.0527,13545,0.199166889571,0,319,8.95,11493.6340976,1418481395.26,3296592.69,14.56454873,2.19854555154,51.6537298068,125864,63821,30358785,56617,34163,963612.878254,185987,149944252
2014-01-04T00:00:00Z,822.38,12215225,10045556735.5,41995707.7694,13572,0.186186222973,0,322,8.95,10435.9377082,1418481395.26,3052674.56,12.68023544,2.66268239801,56.5540509096,103502,53978,30412763,46386,32166,609284.447731,139408,114646590
2014-01-05T00:00:00Z,896,12219725,10948873600,94662992.1168,13602,0.167229777778,0,280,7.06666666667,12692.3566722,1418481395.26,4043648,13.24221702,3.02265977523,72.5174943061,106688,55761,30468524,48192,31785,847976.263008,149306,133777808
2014-01-06T00:00:00Z,934.21,12224150,11419923171.5,69561799.425,13639,0.209701096045,0,272,8,12480.8173943,1418481395.26,4160971.34,29.71047036,2.56143472579,61.5555622291,152700,67597,30536121,60826,38546,881121.208512,173887,162446901
2014-01-07T00:00:00Z,867.38,12228825,10607038228.5,110115151.406,13671,0.174207016043,0,259,6.71666666667,13185.9483205,1418481395.26,4068012.2,15.37383323,4.02794183115,65.4800276857,121152,62126,30598247,55344,35368,866610.190861,116437,100994810
2014-01-08T00:00:00Z,825.29,12233750,10096391537.5,45155703.9744,13702,0.160207101523,0,269,6.21666666667,13891.0792468,1418481395.26,4076107.31,14.28866784,3.58167800503,64.8194661599,129583,62884,30661131,55054,34278,1089862.95821,137896,113804404
2014-01-09T00:00:00Z,809.17,12238275,9902844981.75,52410464.412,13730,0.156845298343,0,360,7.43333333333,12762.8697648,1418481395.26,3671204.29,12.95045939,5.64174902614,62.9007845455,114730,58365,30719496,50774,32830,594481.550428,80418,65072095
